#Table1
RA DEC zGAL mag_r mag_g mag_z R50_r
195.2024 14.482656 0.02938426 21.43238 21.68292 21.71712 0.792551
195.2003 14.481783 0.02920176 15.8149 16.03524 15.68674 3.990954
194.36846 28.176426 0.02724953 14.77718 15.59335 14.10742 4.56223
196.48142 13.98466 0.02898011 17.50309 17.83029 17.23837 4.089352
204.6067 19.276098 0.02710847 16.48619 17.24181 15.80868 2.275486
195.08564 14.007139 0.0291002 17.8533 18.15416 17.50455 2.011184
194.36846 28.176426 0.02724732 14.77718 15.59335 14.10742 4.56223
196.76447 13.637014 0.0272489 14.7367 15.57022 14.28666 8.791879
202.48651 41.626029 0.02764097 14.72659 15.14072 14.31732 9.909777
203.33175 41.215891 0.02723552 15.44933 16.16571 14.84147 2.329325
202.65439 41.171031 0.02737364 15.34548 15.72167 15.21269 10.56674
202.65338 41.16939 0.0272705 21.86008 21.96718 22.49466 0.5975562
202.65338 41.16939 0.02727206 21.86008 21.96718 22.49466 0.5975562
202.65338 41.16939 0.0273084 21.86008 21.96718 22.49466 0.5975562
202.92218 40.433476 0.02684061 17.55313 18.21244 17.10005 2.12212
202.29568 40.095746 0.02713072 15.15941 15.7938 14.6667 6.334601
202.27022 40.107315 0.02678032 15.03139 15.89282 14.32553 1.810357
194.60637 28.128927 0.02736316 16.06539 16.53799 15.59482 4.837673
196.50154 40.374468 0.02742153 17.90177 18.19951 17.16918 3.036162
205.84349 17.958411 0.02811388 16.37998 16.95329 15.92998 2.295776
205.94257 18.025424 0.02687867 15.98146 16.37427 15.64513 3.850384
196.45887 40.283446 0.02730928 15.03821 15.76923 14.43611 4.273901
195.52015 40.406244 0.02733372 21.06488 20.9628 21.13911 0.6554636
195.52048 40.40836 0.02736904 13.56421 14.05464 13.00688 13.67669
194.79129 28.164483 0.02856865 17.55551 18.16642 17.07021 3.247615
194.79129 28.164483 0.02867174 17.55551 18.16642 17.07021 3.247615
194.67344 28.185497 0.02682729 17.00554 17.67722 16.44929 4.372322
184.59939 20.141735 0.02834811 15.62352 16.04042 15.17055 2.613197
184.60064 20.141232 0.0283195 19.87785 20.28917 19.37703 0.6816234
184.5634 20.01111 0.02906365 14.77082 15.34469 14.1314 7.100778
194.7699 28.050388 0.0268922 16.62691 17.33208 16.0821 3.456456
184.83709 20.152023 0.02891662 17.19136 17.87356 16.44495 2.666935
184.88013 20.185752 0.02937334 17.05335 17.56493 16.50555 1.704626
205.62298 37.849208 0.02792426 17.44289 17.9499 17.36987 2.726429
202.44478 38.322329 0.02673914 16.09477 16.41677 15.839 5.395871
194.98339 28.034719 0.02720719 14.13125 14.96165 13.38692 4.637543
194.98339 28.034719 0.02718822 14.13125 14.96165 13.38692 4.637543
194.93394 28.176319 0.02771238 17.24596 17.99289 16.68602 1.988465
194.93394 28.176319 0.02771472 17.24596 17.99289 16.68602 1.988465
207.63281 36.615559 0.02693408 16.02659 16.57482 15.53272 1.595447
203.34093 42.14578 0.02697295 15.92666 16.77158 15.0891 3.236
197.43616 42.985303 0.02800934 15.26579 15.91185 14.61456 6.261451
208.49197 40.806221 0.0285127 17.77035 18.26253 17.27549 2.370133
194.94556 27.991918 0.02803823 17.54 18.23217 16.97585 2.835584
209.30432 15.957901 0.02755063 17.7816 18.05644 17.48558 3.155035
194.94556 27.991918 0.0280615 17.54 18.23217 16.97585 2.835584
195.09223 28.047011 0.02725379 14.46842 15.24559 13.7907 4.855888
195.09223 28.047011 0.02727107 14.46842 15.24559 13.7907 4.855888
201.35633 42.048741 0.02754077 16.98142 17.43459 16.74317 5.247604
189.66255 43.136658 0.02877594 16.94874 17.71139 16.36278 1.399984
204.95099 40.676669 0.02730186 17.55741 17.91959 17.44385 2.597592
195.05593 28.053291 0.02716134 17.44922 17.88212 16.96209 4.14499
195.17164 28.045118 0.02872043 17.25484 17.98953 16.67128 2.052357
195.17164 28.045118 0.02876968 17.25484 17.98953 16.67128 2.052357
195.32435 28.097072 0.02682218 17.40608 18.11856 16.86362 2.804107
195.32435 28.097072 0.02678098 17.40608 18.11856 16.86362 2.804107
195.6043 27.972266 0.02743708 17.71272 18.4373 17.20503 3.794233
195.6043 27.972266 0.02742219 17.71272 18.4373 17.20503 3.794233
189.59078 42.205503 0.02889948 14.2316 14.99311 13.72381 4.439624
205.00805 26.97888 0.027546 16.32823 16.96293 15.60885 3.248698
203.37461 40.529672 0.02694572 14.68301 15.23726 14.23569 7.35128
203.03526 40.499912 0.02699584 14.5394 15.33071 13.91776 4.939367
196.85823 41.363232 0.02754217 17.67924 17.88456 17.56146 4.623825
192.41776 41.702742 0.02695046 17.37011 17.96558 16.81973 2.806713
192.39902 41.695695 0.02735369 13.7921 14.47709 13.16662 4.575689
188.93608 41.929656 0.02805812 15.80388 16.56371 15.15782 2.287943
205.43837 27.004707 0.02893849 14.07307 14.72318 13.47333 8.575124
192.04258 41.383444 0.0269846 22.1288 22.26194 21.66788 0.8027654
191.66107 41.453982 0.0270664 17.79582 18.22533 17.56598 3.151489
180.23752 26.954558 0.02857427 15.64335 16.09656 15.26628 4.706646
192.47308 42.825361 0.02901996 16.55832 17.00615 16.18966 1.833335
180.54667 27.742225 0.02795579 14.96523 15.73125 14.35531 4.215151
181.40979 27.868892 0.02814284 14.83309 15.63053 14.08681 5.266621
193.93101 42.335829 0.0272953 16.37915 16.73837 16.16892 6.099007
192.15611 42.302163 0.02716812 14.9126 15.48271 14.40082 5.36361
189.06016 42.636725 0.02849033 16.13222 16.80797 15.57757 1.535473
181.49367 27.714955 0.02702624 15.51841 16.30808 14.85641 2.780362
198.18047 41.452855 0.02766507 15.49902 15.96525 15.33099 9.562089
197.05777 41.60104 0.02715305 16.84886 17.62106 16.19215 3.045942
197.05172 41.641656 0.02685499 17.82118 18.37943 17.36688 2.418069
194.96926 41.670961 0.02736412 15.63598 16.04823 15.29404 5.974464
194.46378 41.791494 0.02726763 15.91561 16.31416 15.59236 3.690234
192.19658 41.918839 0.02726197 16.22212 16.27624 25.07486 10.99408
192.19344 41.921255 0.02715294 13.53056 14.28948 12.95503 11.58611
181.71781 27.86283 0.02731963 17.67316 18.40421 17.14421 2.335922
182.28158 27.745417 0.02774496 16.19284 16.97804 15.52307 1.332758
182.34474 27.748559 0.02777064 17.57857 18.23672 17.12404 3.254237
183.19777 27.713568 0.0277075 17.01495 17.4659 16.39591 4.525245
194.3617 41.473357 0.02737478 15.69545 16.35248 15.2456 8.517235
187.2859 26.960352 0.02841811 17.74859 18.15171 17.44749 2.919193
198.66813 13.326389 0.02827082 17.23896 17.58148 16.95799 4.543864
197.31541 13.385641 0.02739656 16.59168 17.02694 16.16569 3.643985
193.246 26.720391 0.02713395 16.08058 16.76907 15.4051 2.624388
206.01704 43.073982 0.02721556 15.28206 16.05105 14.57305 4.010558
206.71277 42.651069 0.0284856 21.76045 22.01142 21.46382 0.679131
206.71277 42.651069 0.0284635 21.76045 22.01142 21.46382 0.679131
206.70989 42.651309 0.0283067 15.03381 15.39032 14.41449 8.068337
205.25104 42.431424 0.02793129 13.87583 14.62093 13.21831 8.620552
204.70675 42.470802 0.02773873 15.53648 16.34919 14.86531 1.938987
204.36816 42.592756 0.02727759 17.11015 17.57786 16.67126 2.455447
202.69609 42.951965 0.02756316 16.42233 16.936 16.04676 5.063898
202.75172 42.836808 0.027411 15.26232 15.83015 14.78549 3.143888
200.92461 43.11082 0.02806701 17.39832 17.71797 17.12741 4.725214
200.91082 43.142664 0.02875994 17.46353 18.10853 16.89111 1.429993
200.79384 43.08626 0.02765822 12.84833 13.50934 12.3171 12.17635
201.4693 42.704217 0.02843966 16.70752 16.90993 31.17826 6.10361
201.12967 42.743317 0.02786281 17.66798 18.36804 17.18515 3.009999
201.16363 42.673981 0.02720036 17.52988 18.13614 17.19743 2.975764
201.13687 42.764256 0.02759873 14.3329 15.11054 13.70049 4.617546
201.06641 42.725678 0.02912487 16.67172 17.0268 16.59259 4.980489
198.44185 43.085553 0.02792347 16.45987 16.97594 16.11561 4.284605
209.1427 13.419822 0.02314021 16.28242 16.49946 16.14659 2.447221
209.07408 13.518643 0.02288643 15.39157 16.13943 14.74344 2.511306
209.01418 13.505841 0.0228946 13.00271 13.89494 12.34709 10.83641
208.53454 13.579217 0.02279368 16.99148 17.5521 16.54675 2.823004
208.53454 13.579217 0.02283772 16.99148 17.5521 16.54675 2.823004
208.51618 13.588127 0.02239533 21.41834 22.01327 20.69313 1.045764
208.45746 13.579094 0.02307333 15.61731 16.35496 15.03179 4.533714
203.13485 13.933283 0.0230834 15.12101 15.78036 14.49371 4.488875
201.75024 14.038179 0.02186004 16.23343 16.70027 15.81765 4.511285
194.83756 28.441482 0.02189435 16.81159 17.48959 16.31259 3.117235
206.81837 13.297969 0.02167047 17.39096 17.71917 17.06992 7.21369
195.18282 28.416337 0.02092743 16.33949 17.07322 15.75091 2.814216
196.65504 28.337593 0.02172113 15.50523 16.22993 14.97315 4.79808
203.91228 13.550021 0.0230367 17.49462 18.00939 17.06841 4.048802
201.34844 13.669536 0.02303781 17.3107 17.6677 16.78357 5.669783
196.65504 28.337593 0.02169791 15.50523 16.22993 14.97315 4.79808
201.21419 13.737851 0.0221043 13.36028 14.22312 12.58636 6.595381
201.00713 13.61755 0.02275045 17.1159 17.63132 17.00417 6.142656
201.06232 13.778684 0.02291149 15.89598 16.34654 15.7075 6.977233
200.96822 13.734283 0.02147829 14.3602 15.08724 13.63502 9.290775
201.47335 13.298136 0.02211471 15.32265 15.67606 15.01125 3.208557
201.31439 13.275925 0.02168242 15.90208 16.36037 15.63255 4.654409
198.79357 15.545939 0.02236765 15.5982 16.20875 15.093 2.340866
195.2718 15.75236 0.02167872 17.46433 17.88575 16.97332 4.852118
195.19836 15.704612 0.02177103 14.74083 15.4925 14.08333 4.014452
184.5198 15.965539 0.02288778 14.6873 15.24776 14.08451 8.352175
191.79637 29.188453 0.02310156 16.23104 16.66886 15.84198 6.216715
194.90775 14.885969 0.02212171 16.64435 17.23606 16.62085 4.042846
194.83657 14.78805 0.02184591 15.29351 16.0345 14.68383 3.529209
195.83844 14.37751 0.02132934 13.23451 14.04977 12.60068 9.153585
197.80819 13.942476 0.02250536 15.86227 16.57354 15.0428 1.444549
192.84722 14.081389 0.02190534 15.40891 15.80504 14.89037 6.960956
195.60688 28.858069 0.02233579 16.67089 16.92415 16.43261 2.329385
185.41523 40.859619 0.02319421 21.73095 21.92826 21.77325 0.733579
185.41322 40.848931 0.02303206 13.19771 14.04273 12.84896 14.01004
180.61436 40.820317 0.02083238 17.57731 18.01352 17.34626 4.903521
187.94493 40.404607 0.02090363 17.64121 18.12114 17.17925 2.505612
186.05355 40.624829 0.02307077 17.40711 17.68632 17.33595 4.130629
184.27637 40.599116 0.02289638 15.9085 16.27705 15.59649 2.576207
183.16878 40.563873 0.02304363 14.11424 14.54235 13.68909 14.78035
195.64804 28.745236 0.02039584 16.1917 16.91361 15.67229 4.073121
208.52941 37.652803 0.0231262 17.7405 18.17661 17.96646 2.681918
195.92589 28.905514 0.02234378 15.30271 16.04348 14.64899 3.275785
201.4891 38.596973 0.02264703 17.57196 17.89111 17.35732 1.922884
188.69369 39.5883 0.02025338 14.84375 15.50998 14.26667 3.692083
195.92589 28.905514 0.02231883 15.30271 16.04348 14.64899 3.275785
185.08987 39.684755 0.02034521 16.70214 16.99387 17.15193 6.095061
185.1318 39.633071 0.02040899 14.37533 15.17323 13.7032 4.53902
188.46767 39.263007 0.02041264 16.79678 17.11279 16.79862 4.43937
197.21479 28.629287 0.02272557 15.65736 16.14959 15.24964 4.352093
197.21479 28.629287 0.02273429 15.65736 16.14959 15.24964 4.352093
185.09286 39.23985 0.0230653 21.21641 21.3364 21.40262 0.9532513
185.09854 39.238417 0.02300704 14.61151 15.06307 14.33538 10.08101
184.93657 39.245993 0.02274124 16.13448 16.50879 15.86818 4.874405
197.29773 28.776532 0.02124517 17.74603 18.15681 17.87496 5.781006
197.29773 28.776532 0.0212253 17.74603 18.15681 17.87496 5.781006
182.41423 39.144599 0.02109747 17.25872 17.67555 17.0033 3.79917
181.06875 39.28202 0.02049148 15.2555 16.07269 14.5472 2.612344
190.82026 38.769152 0.02309124 17.87247 17.73091 17.98773 1.5978
182.59868 38.799842 0.02079612 17.792 18.35315 17.56308 3.496699
182.46714 38.730008 0.02130544 17.76013 18.57377 17.3144 2.692618
182.51183 38.761282 0.02136502 17.26486 18.2131 17.09954 3.459364
182.50992 38.739973 0.02106171 13.13777 13.94117 12.6174 12.39223
182.44909 38.767909 0.02165592 15.86373 16.57745 15.2774 2.549806
182.36035 38.889574 0.02052216 16.28611 16.95858 15.66798 4.210952
182.15561 38.828935 0.02110588 16.04116 16.07423 25.95282 9.551072
180.85227 38.813318 0.02263639 14.47039 15.08825 13.95915 4.543712
182.33003 43.169887 0.02283692 17.39684 17.86427 17.03866 3.13883
198.9966 41.498879 0.02101191 16.78091 16.99541 16.5914 2.80439
197.44072 28.621215 0.0226161 15.84824 16.52343 15.24186 3.327783
182.51996 42.289101 0.02269426 15.99508 16.56752 16.07084 5.656826
182.40619 42.318879 0.022565 15.47409 16.0609 14.95909 1.895034
181.88253 42.358638 0.02315127 17.55409 17.85811 17.58635 5.776473
183.60811 42.063358 0.02307312 15.31833 15.8097 14.85193 4.386764
183.01445 42.037159 0.0226718 16.05068 16.83413 15.33074 4.465997
182.37822 42.019827 0.0222337 15.81961 16.47373 15.19551 3.070862
182.40873 42.009674 0.02288064 14.91892 15.41515 14.39124 4.002321
187.3148 41.472908 0.0212264 17.34806 17.66801 17.02884 5.242961
184.83083 41.538302 0.02266793 17.56731 17.86807 17.32421 1.741238
197.44072 28.621215 0.02262307 15.84824 16.52343 15.24186 3.327783
198.10773 28.537712 0.02123966 14.45532 15.23537 13.84757 6.287293
181.03662 41.544774 0.02147513 15.18543 15.78389 14.6591 3.095306
198.10773 28.537712 0.0212345 14.45532 15.23537 13.84757 6.287293
198.95246 28.430554 0.02192641 15.00597 15.79166 14.3138 2.625334
199.78432 28.506918 0.0220881 13.1064 13.55984 12.56713 16.57132
182.34049 41.787768 0.0229589 17.75982 18.37971 17.39147 3.397356
187.27507 41.318916 0.02124854 17.5708 17.78685 17.42195 3.719568
194.38434 13.470705 0.02144123 21.62952 21.75924 22.93001 0.6600955
194.38355 13.472312 0.02156215 15.7072 16.13306 15.22888 5.25988
181.97244 13.565527 0.02304572 17.68733 18.1298 17.39385 2.311864
182.67693 13.313458 0.02281589 16.44282 16.7608 16.13783 3.483225
182.67381 13.32642 0.02305776 15.6891 16.12355 15.50868 12.04364
186.66368 29.63301 0.02208343 16.68795 17.06533 16.378 4.168862
181.79267 13.24753 0.02117732 15.76093 16.06834 15.61182 9.272365
184.35535 13.437246 0.02242728 18.42321 18.92665 18.13554 3.132854
182.67442 13.331272 0.02267159 14.10266 14.68231 13.57132 9.498462
181.60814 13.381698 0.02290579 17.13094 17.42327 17.15678 3.566471
181.60537 13.384219 0.02242618 15.98252 16.46499 15.83206 6.078388
186.6608 29.631085 0.02187353 20.86128 21.15801 20.57894 0.762134
183.10144 15.481213 0.02100718 17.68643 18.13216 17.37451 2.346623
189.97746 29.662213 0.02281347 17.55098 17.93688 17.2032 1.406965
190.21776 29.625257 0.02288824 21.63463 21.79316 21.26503 0.7031102
180.20528 15.451222 0.02257301 15.53068 15.78828 14.92618 8.257268
182.50456 14.615529 0.02266425 16.74511 17.14621 16.50978 6.442617
187.81241 14.196661 0.02029887 14.29534 15.08965 13.60538 4.006884
184.0293 14.210444 0.02241457 17.69562 18.07244 17.54069 5.287981
190.20652 29.500152 0.02223592 17.74957 18.30951 17.421 2.923793
182.80657 14.165088 0.02118814 17.6603 17.89407 17.31315 4.559796
181.38523 14.289741 0.0227582 17.55482 18.11303 17.23588 3.344566
181.36545 14.279442 0.02294933 16.51492 17.23933 15.95392 2.842123
181.34575 14.199045 0.02318997 14.72185 15.49399 14.09102 6.035208
187.62914 13.813171 0.02315306 17.49646 17.91341 17.20377 4.063612
181.50283 13.821355 0.02136786 16.69527 17.03587 16.47641 3.520873
203.51331 13.319569 0.0237564 16.21265 16.97508 15.56094 2.191416
203.31745 13.308649 0.02368997 17.27931 17.84296 16.91612 3.461558
203.32363 26.179229 0.02593721 18.69125 19.09328 18.3063 3.686501
203.51044 26.094224 0.02537913 17.40429 17.94065 16.94341 1.940379
203.72556 26.206291 0.0258697 13.60699 14.43004 12.8823 5.52269
204.28092 25.991631 0.02615445 17.63487 17.96199 18.02039 4.307543
202.32204 26.788379 0.0241651 16.14355 16.81098 15.59034 4.334239
202.55807 26.665608 0.02480122 16.14542 16.76274 15.63188 1.837637
184.05885 28.762612 0.02619742 14.34862 15.06038 13.69701 7.87176
184.92206 28.825489 0.02499928 14.32489 15.12787 13.80081 5.735818
184.9221 28.785735 0.0258307 14.71802 15.50253 14.08878 3.619157
185.01893 28.897271 0.02533885 15.32629 16.09008 14.69049 1.60342
181.11471 13.969838 0.02384251 15.31817 15.98102 14.84238 4.107811
184.93282 28.862819 0.02549926 14.32624 14.93933 13.80491 11.44099
185.59107 29.581383 0.02630574 15.91849 16.3694 15.46164 2.7601
182.1103 30.03662 0.02468799 17.7059 18.16144 17.39569 3.301656
184.09043 30.464553 0.0263526 17.33896 17.82762 17.55304 5.501501
184.4948 29.085528 0.02532634 16.74687 17.11539 16.39963 5.693145
184.84559 29.024059 0.0253625 16.79978 17.60488 16.12516 2.418866
206.2635 34.878097 0.0251545 15.0452 15.85435 14.34838 3.415332
184.8461 28.989715 0.02583228 16.63899 17.25234 16.17816 3.668589
184.78891 28.976452 0.02622448 17.51168 18.16137 17.24322 3.624887
189.55534 28.937016 0.02436795 14.03299 14.62393 13.51812 8.764832
189.56925 28.88262 0.02551614 17.26681 17.76661 16.95282 2.608255
205.87522 15.050945 0.02366132 15.15222 15.77703 14.53417 6.009942
189.83578 28.913154 0.02492021 21.22415 19.80602 18.91476 0.2825778
194.45735 28.624265 0.02499963 17.37606 17.82321 16.96999 2.549118
194.45735 28.624265 0.0249905 17.37606 17.82321 16.96999 2.549118
185.59825 29.443943 0.02618102 16.63256 16.98242 16.43799 3.566124
189.61459 29.436131 0.02389316 17.6138 17.90837 17.34245 2.862961
192.12596 29.260151 0.02497634 16.77202 17.22829 16.56527 3.82788
192.15993 29.19034 0.02379413 16.50245 16.876 16.07803 2.410983
192.34905 29.321293 0.0249697 16.40211 16.80415 16.35183 7.89452
193.52653 29.242676 0.02460499 16.18369 16.91159 15.66467 5.056898
194.25675 29.062623 0.0250272 14.29969 15.07808 13.65938 3.313954
194.29748 29.045069 0.02495532 13.7172 14.46043 13.07297 4.956468
203.76508 13.922161 0.02443925 15.47515 16.29519 14.85785 4.076589
194.446 29.149507 0.02385668 14.83888 15.5868 14.2318 4.44327
194.44029 29.129994 0.02491663 17.53164 18.01153 17.12996 3.11114
194.57599 29.128801 0.02632676 14.3728 15.07221 13.80769 5.761439
194.52854 29.034578 0.02424348 16.44978 16.98691 16.18933 5.7938
191.52711 29.823158 0.02610152 16.93038 17.36431 16.59602 2.561573
200.2362 14.156082 0.02374921 14.55701 15.05375 14.0512 9.821119
192.54133 29.676221 0.02377276 17.62979 17.88173 17.67023 2.598931
193.79527 29.578265 0.02487822 14.58681 15.36234 13.95056 3.372261
184.82636 30.34197 0.02596383 14.71152 15.43331 14.0974 5.877371
193.24267 30.152048 0.02435965 17.08989 17.58617 16.64326 3.265347
184.25821 30.705293 0.02622489 17.69768 17.86297 17.64523 3.708821
202.09463 13.255661 0.0247341 17.69009 17.82056 17.58109 2.355129
192.35483 15.915524 0.02541487 17.23601 17.38803 17.28015 4.065409
192.32698 15.858247 0.02530139 17.73448 17.9333 17.41385 3.489859
194.11487 30.433305 0.02530932 17.56873 17.76579 17.30359 2.359113
180.98417 31.106858 0.02367236 21.48434 21.70539 22.14301 0.8327454
181.18051 31.177287 0.02499844 13.19523 13.86686 12.71586 8.781554
198.05052 14.653806 0.02610764 16.47002 17.01508 17.07076 7.222443
197.91506 14.669261 0.02599537 17.47096 17.78604 17.05887 5.680831
184.20808 15.167044 0.02629628 16.50795 16.82479 16.33891 5.558186
181.18834 31.192476 0.02499731 15.26879 16.09147 14.62834 2.367312
189.47167 14.281306 0.02627026 13.82682 14.59997 13.15751 6.022823
181.18806 31.15955 0.02625918 17.5198 18.6901 16.55757 0.9992746
181.30491 31.178377 0.02366968 17.3175 17.78617 16.97761 1.507388
197.22579 13.457063 0.02545041 17.49294 17.81466 17.66354 4.702414
184.09145 31.212194 0.02630873 15.84629 16.63275 15.13552 2.625812
190.10659 31.15492 0.02363484 17.48685 18.02607 17.42569 4.254104
191.60003 40.824737 0.02452216 17.42271 18.1369 16.96343 4.039774
190.80431 31.055618 0.02436625 17.74725 18.25758 17.25859 2.929854
191.63753 40.83102 0.02454364 14.21093 15.04859 13.52305 2.764981
